m1rec,m2rec,chi1rec,chi2rec,snr,pipeline,HasNS_trueSLy,HasREM_trueSLy,P_NS,P_REM
36.801453,3.441782,0.727795,-0.112596,10.713984,spiir,1,0,0.003,0.0
31.412846,1.785907,-0.968401,0.048074,11.831945,spiir,1,0,0.9842,0.0
28.642859,2.333278,-0.688359,-0.688359,13.391849,gstlal,1,0,0.4167,0.0
32.468994,2.146174,-0.487266,-0.487266,13.211896,gstlal,1,0,0.6677,0.0
170.96101,2.506256,-0.896726,-0.862268,10.072015,pycbc,0,0,0.0199,0.0
169.5876,3.505947,-0.444769,-0.444769,9.893455,MBTA,0,0,0.0053,0.0
165.71097,62.05928,-0.974531,-0.974531,10.365584,gstlal,0,0,0.0015,0.0
184.21048,1.880699,-0.296799,0.0,10.011341,pycbc,0,0,0.0744,0.0
176.43205,11.662012,-0.858516,-0.858516,10.366434,gstlal,0,0,0.0026,0.0
180.15775,16.292215,-0.850781,-0.850781,10.361301,gstlal,0,0,0.0046,0.0
1.673233,1.375359,0.078388,0.210639,8.969703,pycbc,1,1,0.9969,0.8908
2.381029,1.001238,0.303059,0.0,8.914006,pycbc,1,1,0.9977,0.9958
290.81305,3.787099,0.804795,-0.494604,15.460734,pycbc,0,0,0.0019,0.0
297.42557,6.044959,0.866672,0.866672,16.441839,MBTA,0,0,0.0209,0.0
345.55923,7.363781,0.925113,0.925113,15.09108,pycbc,0,0,0.08,0.0
1.568107,1.171755,0.290889,-0.472263,14.431093,pycbc,1,1,0.9952,0.4254
2.39576,0.80918,0.10556,0.31012,14.270518,MBTA,1,1,0.9977,0.9676
1.649985,1.117697,-0.00511,-0.00511,14.848159,pycbc,1,1,0.9977,0.997
1.692123,1.092485,0.015469,0.015469,14.367633,gstlal,1,1,0.9977,0.997
1.670997,1.104518,0.01128,-0.044258,15.063591,MBTA,1,1,0.9977,0.997
1.532229,1.197072,-0.046406,-0.046406,14.79379,gstlal,1,1,0.9977,0.997
1.413405,1.294823,-0.0443,-0.045097,14.887452,spiir,1,1,0.9977,0.997
1.394712,1.311672,-0.046406,-0.046406,12.677117,gstlal,1,1,0.9977,0.997
1.830058,1.018089,0.046406,0.046406,14.07148,gstlal,1,1,0.9977,0.997
5.162368,1.064054,0.879818,0.0,9.759905,MBTA,1,1,0.9977,0.9955
4.823221,1.119934,0.757969,0.757969,10.39993,gstlal,1,1,0.994,0.983
4.483046,1.186178,0.757969,0.757969,10.604046,gstlal,1,1,0.996,0.9835
1.378108,1.157865,-0.138978,0.247116,9.957394,pycbc,1,1,0.9965,0.7594
1.277421,1.24751,0.035242,0.035242,9.874135,pycbc,1,1,0.9977,0.997
1.262576,1.262576,0.047245,0.04664,10.017589,MBTA,1,1,0.9977,0.997
1.30996,1.215982,0.015469,0.015469,9.68681,gstlal,1,1,0.9977,0.997
4.264882,1.263665,0.061018,0.768272,13.692736,pycbc,1,0,0.9892,0.4139
7.38636,0.84214,0.49579,0.61584,13.072914,MBTA,1,0,0.9156,0.3389
5.747092,1.004324,0.372815,0.0,13.332205,pycbc,1,0,0.9977,0.3183
5.655674,1.017899,0.385389,0.0,13.794036,MBTA,1,0,0.9977,0.3989
2.523477,1.989603,-0.046406,-0.046406,13.557749,gstlal,1,0,0.9977,0.9182
3.27571,1.573373,0.100884,-0.033478,13.115535,spiir,1,0,0.9977,0.7094
2.63339,1.833022,-0.862089,0.025934,9.926333,spiir,1,0,0.9977,0.5637
3.41659,1.500543,-0.077344,-0.077344,11.21182,gstlal,1,0,0.9968,0.0939
3.045636,1.674535,0.015469,0.015469,13.588739,gstlal,1,0,0.9977,0.784
107.41101,17.210863,0.200007,-0.777082,9.685482,pycbc,0,0,0.0014,0.0
98.280159,79.746513,0.696094,0.696094,9.73623,gstlal,0,0,0.0014,0.0
103.0412,66.052425,0.611413,0.611413,9.822274,MBTA,0,0,0.0014,0.0
103.6682,35.788727,0.199533,0.199533,9.499952,pycbc,0,0,0.0014,0.0
106.84828,67.469643,0.603281,0.603281,9.692107,gstlal,0,0,0.0014,0.0
116.16337,7.678301,0.015469,0.015469,9.72498,gstlal,0,0,0.003,0.0
116.16337,116.16337,-0.030937,-0.030937,9.439111,gstlal,0,0,0.004,0.0
126.29055,106.84828,0.030937,0.030937,9.436154,gstlal,0,0,0.0028,0.0
5.383026,1.697494,-0.319379,0.486594,10.528469,pycbc,1,0,0.9962,0.0
5.930799,1.569408,-0.119296,0.0,10.546113,MBTA,1,0,0.9977,0.0001
6.159169,1.534297,0.000374,0.0,10.070496,pycbc,1,0,0.9969,0.0007
3.208977,2.658813,-0.510469,-0.510469,10.372423,gstlal,1,0,0.9976,0.0001
113.7611,16.292215,-0.819844,-0.819844,7.278748,gstlal,0,0,0.0014,0.0
113.7611,16.292215,-0.788906,-0.788906,7.280646,gstlal,0,0,0.0015,0.0
3.642208,2.563191,-0.093038,-0.332527,11.526928,pycbc,1,0,0.9607,0.0071
6.265037,1.623305,0.165289,0.0,11.553977,MBTA,1,0,0.9969,0.0106
6.328744,1.610193,0.139219,0.139219,11.610291,gstlal,1,0,0.9886,0.0053
7.028002,1.483548,0.21893,0.0,11.2998,pycbc,1,0,0.9969,0.0044
11.361331,1.060155,0.502734,0.502734,11.112516,gstlal,1,0,0.7507,0.0056
4.753231,2.024778,0.18282,-0.76332,12.003821,spiir,1,0,0.9933,0.0026
3.71445,2.523477,-0.154687,-0.154687,11.567729,gstlal,1,0,0.989,0.0091
1.80457,0.99367,0.56619,-0.36345,10.47482,MBTA,1,1,0.9976,0.7103
18.100865,2.006248,0.014514,0.611246,14.171132,pycbc,1,0,0.7623,0.0
13.679809,2.442524,-0.235951,-0.235951,14.396177,MBTA,1,0,0.7198,0.0
18.262148,1.986104,0.054232,0.0,14.458529,pycbc,1,0,0.757,0.0
8.613505,3.507011,-0.711563,-0.711563,14.791597,gstlal,1,0,0.4904,0.0
7.758948,3.812754,-0.835312,-0.835312,14.905733,gstlal,1,0,0.4441,0.0
8.920227,3.388617,-0.72738,-0.675951,14.163648,spiir,1,0,0.593,0.0
40.022945,1.207678,0.601202,-0.016709,14.387927,spiir,1,0,0.9972,0.0
11.364262,2.531977,-0.859518,-0.637975,12.326848,spiir,1,0,0.6734,0.0
44.650101,1.125902,0.643833,-0.018335,13.76525,spiir,1,0,0.9977,0.0
15.752305,2.076132,-0.37888,0.692677,12.859713,spiir,1,0,0.9302,0.0
14.694691,2.314812,-0.248408,0.728274,14.281273,spiir,1,0,0.8086,0.0
7.598493,3.812754,-0.959063,-0.959063,13.792565,gstlal,1,0,0.4585,0.0
2.475719,1.021498,-0.016415,-0.172591,10.784423,pycbc,1,1,0.9973,0.3872
4.23531,0.66878,0.31192,-0.58569,9.98464,MBTA,1,1,0.9881,0.3112
1.99985,1.234694,-0.049811,-0.049811,10.17351,pycbc,1,1,0.9977,0.997
2.141747,1.156681,-0.21214,0.0,10.669956,MBTA,1,1,0.9977,0.9962
2.516894,1.007507,-0.046406,-0.046406,10.349643,gstlal,1,1,0.9977,0.997
1.734616,1.414151,-0.009658,-0.02503,9.605262,spiir,1,1,0.9977,0.997
2.452001,1.031473,-0.015469,-0.015469,10.277764,gstlal,1,1,0.9977,0.997
2.327191,1.078309,-0.046406,-0.046406,10.344697,gstlal,1,1,0.9977,0.997
16.779555,1.292566,-0.290719,-0.539074,14.761567,pycbc,1,0,0.932,0.0
18.987204,1.189858,-0.163178,0.0,15.152919,MBTA,1,0,0.997,0.0
21.258926,1.111253,-0.014775,0.0,14.545433,pycbc,1,0,0.9955,0.0
19.056614,1.189281,-0.146953,-0.146953,15.065199,gstlal,1,0,0.8135,0.0
19.459028,1.176919,-0.116016,-0.116016,15.056279,gstlal,1,0,0.8014,0.0001
16.080547,1.330983,-0.370024,-0.019479,14.883958,spiir,1,0,0.9969,0.0
11.588829,1.639042,-0.992864,-0.006047,13.851119,spiir,1,0,0.9885,0.0
19.869942,1.189281,-0.007734,-0.007734,13.731116,gstlal,1,0,0.997,0.0
20.28953,1.15258,-0.054141,-0.054141,14.297932,gstlal,1,0,0.7703,0.0001
168.36792,2.741527,-0.899058,-0.511506,15.99705,pycbc,0,0,0.0372,0.0
169.5876,3.505947,-0.444769,-0.444769,15.737716,MBTA,0,0,0.0026,0.0
184.21048,1.880699,-0.296799,0.0,15.800799,pycbc,0,0,0.186,0.0
158.92799,44.422199,-0.974531,-0.974531,15.520281,gstlal,0,0,0.0015,0.0
165.71097,31.797533,-0.819844,-0.819844,15.511972,gstlal,0,0,0.0014,0.0
152.42268,62.05928,-0.974531,-0.974531,15.485634,gstlal,0,0,0.0015,0.0
152.42268,16.292215,-0.201094,-0.201094,9.021873,gstlal,0,0,0.0015,0.0
152.42268,16.292215,-0.262969,-0.262969,9.055253,gstlal,0,0,0.0015,0.0
103.25758,49.121212,-0.968607,0.502407,9.40631,spiir,0,0,0.0014,0.0
152.42268,22.760761,-0.108281,-0.108281,8.979367,gstlal,0,0,0.0016,0.0
146.18364,16.292215,-0.386719,-0.386719,9.050155,gstlal,0,0,0.0014,0.0
2.315571,1.226721,0.085898,-0.03875,17.315975,pycbc,1,1,0.9977,0.9969
5.20888,0.64924,0.45407,0.31401,15.279705,MBTA,1,1,0.9868,0.6219
1.858966,1.500543,-0.015469,-0.015469,17.458597,gstlal,1,1,0.9977,0.997
2.07244,1.355702,0.025484,0.0,16.741818,MBTA,1,1,0.9977,0.997
1.85346,1.506238,0.004672,0.004672,17.033967,pycbc,1,1,0.9977,0.9969
2.163058,1.303135,0.015469,0.015469,17.412266,gstlal,1,1,0.9977,0.997
1.961669,1.425271,-0.024801,-0.003572,17.014176,spiir,1,1,0.9977,0.997
2.388436,1.202195,0.333662,0.042001,13.501291,spiir,1,1,0.9977,0.9965
3.053602,0.982814,0.386719,0.386719,13.022545,gstlal,1,1,0.9977,0.9809
1.773583,1.57278,0.015469,0.015469,16.431839,gstlal,1,1,0.9977,0.9969
2.328296,1.206597,-0.756935,-0.039633,8.407946,spiir,1,1,0.9952,0.692
1.249955,2.263521,0.0,0.0,9.988744,pycbc,1,1,0.9977,0.5312
105.56968,21.434964,0.501792,0.717817,12.269418,pycbc,0,0,0.0014,0.0
115.95763,12.756783,0.405568,0.405568,12.063595,MBTA,0,0,0.0014,0.0
81.568573,28.620527,0.574198,0.574198,11.846673,pycbc,0,0,0.0014,0.0
131.68057,17.712578,0.595547,0.595547,11.918522,gstlal,0,0,0.0014,0.0
131.68057,17.712578,0.611016,0.611016,11.909313,gstlal,0,0,0.0014,0.0
84.48156,27.700027,0.629867,0.564438,12.137071,spiir,0,0,0.0014,0.0
106.84828,10.72684,0.355781,0.355781,11.62434,gstlal,0,0,0.0014,0.0
155.64136,9.075457,0.843047,0.843047,8.945442,gstlal,0,0,0.0018,0.0
46.318119,14.985749,0.046406,0.046406,8.332482,gstlal,0,0,0.0046,0.0
46.318119,14.985749,0.015469,0.015469,8.12147,gstlal,0,0,0.0033,0.0
14.681616,6.699779,-0.640942,0.84012,6.080277,pycbc,1,0,0.0076,0.0
118.71002,1.354005,0.958126,0.0,9.447809,pycbc,1,0,0.9663,0.0006
28.301191,1.880281,-0.195377,0.0,10.270582,MBTA,1,0,0.7576,0.0
54.962875,1.428804,0.576104,0.049954,9.98231,spiir,1,0,0.8206,0.0
14.865629,3.00005,-0.993773,-0.89542,9.724993,spiir,1,0,0.3758,0.0
2.108072,1.160232,0.244499,0.09713,9.688531,pycbc,1,1,0.9977,0.9661
2.24227,1.099307,0.322074,0.0,9.456284,MBTA,1,1,0.9977,0.997
2.343524,1.057118,0.287614,0.0,9.630328,pycbc,1,1,0.9977,0.9959
2.22613,1.104037,0.231449,0.014126,9.600813,spiir,1,1,0.9977,0.997
4.179415,3.334493,-0.871768,-0.851268,11.072308,pycbc,1,0,0.9564,0.0
7.403743,2.037672,-0.422835,-0.422835,10.98816,pycbc,1,0,0.9218,0.0
19.156431,1.038231,0.378984,0.378984,11.027218,gstlal,1,0,0.954,0.0001
11.068402,1.512347,-0.023203,-0.023203,11.014624,gstlal,1,0,0.9972,0.0
13.341457,1.085087,0.248989,0.458062,15.136576,pycbc,1,0,0.8072,0.0001
13.15095,1.093913,0.239766,0.239766,15.719114,gstlal,1,0,0.7773,0.0
3.735277,2.94358,-0.778417,-0.778417,14.833691,pycbc,1,0,0.9645,0.0
7.638293,1.610193,-0.232031,-0.232031,15.349475,gstlal,1,0,0.829,0.0
6.262963,1.883404,-0.386719,-0.386719,15.67088,gstlal,1,0,0.9967,0.0
2.635587,1.335641,0.441306,-0.78099,9.75497,pycbc,1,1,0.993,0.3484
2.056837,1.675066,-0.000728,0.0,10.319556,MBTA,1,1,0.9977,0.9969
1.878491,1.830058,-0.015469,-0.015469,10.325515,gstlal,1,1,0.9977,0.9959
3.64007,1.021486,0.258771,0.0,9.541247,pycbc,1,1,0.9977,0.99
3.822726,0.982814,0.232031,0.232031,10.353707,gstlal,1,1,0.9893,0.8109
3.571725,1.035523,0.170156,0.170156,10.202736,gstlal,1,1,0.9965,0.8308
4.513239,1.019031,0.54803,-0.67999,13.620773,pycbc,1,0,0.9949,0.3856
2.843141,1.487472,0.282296,0.0,13.445535,MBTA,1,0,0.9977,0.9834
3.175622,1.351672,0.232031,0.232031,13.993371,gstlal,1,0,0.9969,0.907
3.543291,1.232848,0.333707,0.0,13.354488,pycbc,1,0,0.9977,0.9825
3.443468,1.262921,0.262969,0.262969,13.901813,gstlal,1,0,0.997,0.9387
3.488737,1.25634,0.386719,0.386719,12.211562,gstlal,1,0,0.9946,0.9541
3.743672,1.173849,0.139219,0.139219,11.77043,gstlal,1,0,0.9959,0.6442
1.843538,1.317492,0.157639,-0.43816,9.675098,pycbc,1,1,0.9971,0.3357
2.490733,1.010142,0.046406,0.046406,9.854282,gstlal,1,1,0.9977,0.997
1.999994,1.222629,-0.049781,-0.049781,9.631121,pycbc,1,1,0.9977,0.997
1.755149,1.382019,-0.046406,-0.046406,9.717327,gstlal,1,1,0.9977,0.997
2.085384,1.178457,-0.015469,-0.015469,9.757998,gstlal,1,1,0.9977,0.997
3.637634,2.180075,-0.293906,-0.293906,9.334642,gstlal,1,0,0.9966,0.0036
4.483046,1.825284,-0.139219,-0.139219,9.310594,gstlal,1,0,0.9938,0.0023
162.28406,176.43205,0.092813,0.092813,14.956416,gstlal,0,0,0.0014,0.0
191.81351,149.27057,0.154687,0.154687,14.949508,gstlal,0,0,0.0106,0.0
195.86398,22.760761,-0.819844,-0.819844,14.439355,gstlal,0,0,0.0157,0.0
195.86398,44.422199,-0.788906,-0.788906,14.572355,gstlal,0,0,0.0157,0.0
2.134164,1.000892,0.651738,-0.774514,9.141652,pycbc,1,1,0.9968,0.525
2.129658,1.001398,0.274981,0.0,8.985825,pycbc,1,1,0.9977,0.9959
2.060128,1.68386,0.628951,-0.802182,8.968028,pycbc,1,1,0.997,0.4128
2.456016,1.437489,0.21903,0.0,8.631174,MBTA,1,1,0.9977,0.9966
1.992402,1.739855,-0.002097,-0.002097,8.681983,pycbc,1,1,0.9977,0.9957
5.907579,2.773139,-0.092437,-0.781218,11.875288,pycbc,1,0,0.708,0.0
7.694609,2.237919,-0.073226,-0.073226,12.085226,MBTA,1,0,0.6039,0.0001
6.192635,2.665253,-0.256821,-0.256821,11.777599,pycbc,1,0,0.4504,0.0
5.108514,3.159076,-0.355781,-0.355781,11.670111,gstlal,1,0,0.5377,0.0
4.512689,3.516815,-0.679763,-0.189259,11.383477,spiir,1,0,0.4848,0.0
15.32277,1.35618,0.422898,0.011471,11.514224,spiir,1,0,0.9056,0.0
9.364436,1.923175,0.077344,0.077344,11.588922,gstlal,1,0,0.6879,0.0
8.795395,2.026317,0.046406,0.046406,10.733178,gstlal,1,0,0.7196,0.0001
177.87869,8.516885,0.672779,0.341178,11.810253,pycbc,0,0,0.002,0.0
183.9621,9.075457,0.703828,0.703828,11.557053,gstlal,0,0,0.0036,0.0
169.40468,7.813925,0.601688,0.601688,11.524086,MBTA,0,0,0.0015,0.0
149.6732,5.86064,0.459163,0.459163,11.657327,pycbc,0,0,0.0022,0.0
155.64136,9.075457,0.611016,0.611016,11.516963,gstlal,0,0,0.0014,0.0
183.9621,9.075457,0.719297,0.719297,11.582398,gstlal,0,0,0.0036,0.0
76.482292,4.650024,-0.355781,-0.355781,9.684707,gstlal,0,0,0.0035,0.0
1.796398,1.160922,-0.072962,0.125323,9.467542,pycbc,1,1,0.9969,0.8106
1.958674,1.073133,0.035656,-0.037828,9.132919,MBTA,1,1,0.9977,0.997
1.640232,1.26377,-0.020698,-0.020698,9.320117,pycbc,1,1,0.9977,0.997
2.118326,1.002258,0.046406,0.046406,9.162103,gstlal,1,1,0.9977,0.997
1.65713,1.251427,-0.015469,-0.015469,9.062884,gstlal,1,1,0.9977,0.997
15.56924,1.765354,-0.489366,-0.654519,8.881682,pycbc,1,1,0.951,0.0
11.921318,2.119079,-0.927914,-0.927914,8.959831,pycbc,1,1,0.9218,0.0
43.445157,7.278638,0.160921,0.7962,8.941958,pycbc,0,0,0.0015,0.0
47.823254,6.975184,0.318659,0.318659,8.797825,MBTA,0,0,0.0015,0.0
26.234596,11.975623,0.015933,0.015933,9.093242,pycbc,0,0,0.003,0.0
23.732178,11.184656,-0.340313,-0.340313,8.794137,gstlal,0,0,0.0035,0.0
9.110076,1.372767,0.170981,0.673695,12.461601,pycbc,1,0,0.7732,0.0003
13.580576,1.038219,0.465985,0.0,12.556493,MBTA,1,0,0.9977,0.0001
13.15095,1.060155,0.425391,0.425391,12.172759,gstlal,1,0,0.817,0.0001
6.668161,1.732374,-0.015469,-0.015469,12.133683,gstlal,1,0,0.9939,0.0
11.847342,1.138552,0.393074,0.0,12.217391,pycbc,1,0,0.9972,0.0001
6.804456,1.701658,-0.016704,-0.014474,12.177196,spiir,1,0,0.9968,0.0
3.407114,3.021555,-0.696464,-0.45135,10.816222,spiir,1,0,0.9553,0.0
13.428655,1.049136,0.456328,0.456328,11.683264,gstlal,1,0,0.784,0.0003
3.637634,2.830832,-0.587812,-0.587812,10.89483,gstlal,1,0,0.9914,0.0
2.082391,1.386648,0.018729,0.0,9.150217,MBTA,1,1,0.9977,0.997
2.237206,1.298546,0.003524,0.040124,9.57434,spiir,1,1,0.9977,0.997
52.093843,17.945283,0.089823,0.089823,10.084897,MBTA,0,0,0.0014,0.0
59.519035,14.985749,0.108281,0.108281,10.42664,gstlal,0,0,0.0014,0.0
64.707939,14.985749,0.232031,0.232031,10.381197,gstlal,0,0,0.0014,0.0
63.133396,16.180717,0.394212,-0.779587,10.814501,spiir,0,0,0.0014,0.0
50.356155,17.712578,0.046406,0.046406,10.244881,gstlal,0,0,0.0025,0.0
59.519035,10.72684,-0.170156,-0.170156,9.82364,gstlal,0,0,0.0014,0.0
3.198195,1.268612,-0.021127,-0.713868,10.264348,pycbc,1,1,0.9965,0.1964
2.673928,1.476892,-0.484785,0.0,9.471237,pycbc,1,1,0.9977,0.7581
2.041979,1.904566,-0.737199,0.0,10.228685,MBTA,1,1,0.9977,0.6779
3.118084,1.296344,-0.201094,-0.201094,10.591923,gstlal,1,1,0.9976,0.1016
154.07463,13.735315,0.495881,0.891067,32.547412,pycbc,0,0,0.0015,0.0
156.32217,11.022625,0.500824,0.500824,32.338894,pycbc,0,0,0.0014,0.0
148.5045,9.097617,0.380283,0.380283,33.260977,MBTA,0,0,0.0017,0.0
155.64136,14.985749,0.549141,0.549141,32.877081,gstlal,0,0,0.0015,0.0
162.28406,11.662012,0.502734,0.502734,32.818041,gstlal,0,0,0.0019,0.0
149.27057,8.3477,0.317109,0.317109,32.076315,gstlal,0,0,0.0014,0.0
16.810885,2.171906,-0.838626,-0.842317,8.618793,pycbc,1,0,0.9861,0.0
16.581002,2.182631,-0.873321,-0.873321,8.791561,MBTA,1,0,0.9894,0.0
56.886436,1.003516,0.486669,0.0,8.421878,pycbc,1,0,0.9459,0.005
11.263192,3.487421,-0.795532,0.356985,11.088289,pycbc,1,0,0.3749,0.0
6.688994,5.513903,-0.938534,-0.938534,11.371372,MBTA,1,0,0.5129,0.0
8.599675,4.313118,-0.902705,-0.902705,11.146474,pycbc,1,0,0.6811,0.0
6.101486,6.038066,-0.959063,-0.959063,10.663516,gstlal,1,0,0.2924,0.0
6.811354,5.463984,-0.831915,-0.983854,10.879966,spiir,1,0,0.6222,0.0
14.079906,2.884096,-0.330179,-0.760567,10.101293,spiir,1,0,0.6919,0.0
8.981126,4.188689,-0.819844,-0.819844,10.670068,gstlal,1,0,0.6453,0.0
24.233326,2.036931,0.239766,0.239766,10.417334,gstlal,1,0,0.4841,0.0
171.13362,7.081929,0.165145,0.7367,12.536236,pycbc,0,0,0.0014,0.0
157.65443,3.531622,0.027751,0.027751,12.644862,MBTA,0,0,0.0041,0.0
191.81097,5.872946,0.30427,0.30427,12.278967,pycbc,0,0,0.006,0.0
176.43205,11.662012,0.317109,0.317109,12.959457,gstlal,0,0,0.002,0.0
176.43205,16.292215,0.363516,0.363516,12.81567,gstlal,0,0,0.002,0.0
176.43205,16.292215,0.348047,0.348047,12.828614,gstlal,0,0,0.002,0.0
1.92037,1.11955,0.147911,-0.377798,12.933162,pycbc,1,1,0.9969,0.3653
1.931489,1.114278,-0.031889,0.009145,12.832589,MBTA,1,1,0.9977,0.997
1.817985,1.177172,-0.034596,-0.034596,12.674799,pycbc,1,1,0.9977,0.997
1.87195,1.145266,-0.049321,-0.04739,12.821207,spiir,1,1,0.9977,0.997
1.918158,1.121398,-0.015469,-0.015469,12.996404,gstlal,1,1,0.9977,0.997
1.755149,1.215982,-0.046406,-0.046406,13.011383,gstlal,1,1,0.9977,0.997
27.80145,1.006492,0.113116,0.040518,9.079172,pycbc,1,0,0.9963,0.0
28.776429,1.042061,0.350525,0.0,9.388153,MBTA,1,0,0.997,0.0
24.519287,1.086038,-0.023296,0.0,9.47988,pycbc,1,0,0.9947,0.0
125.18062,4.065847,-0.662401,-0.831709,10.585891,pycbc,0,0,0.0069,0.0
126.88693,4.208358,-0.748024,-0.748024,10.456803,MBTA,0,0,0.0046,0.0
106.84828,106.84828,0.216562,0.216562,10.923906,gstlal,0,0,0.0014,0.0
134.53207,2.675543,-0.699427,-0.699427,10.453613,pycbc,0,0,0.0199,0.0
97.242424,91.227272,0.076065,-0.780682,11.309758,spiir,0,0,0.0014,0.0
98.280159,111.40851,0.170156,0.170156,10.91296,gstlal,0,0,0.0014,0.0
98.280159,76.482292,-0.773438,-0.773438,10.732065,gstlal,0,0,0.0014,0.0
99.795708,8.405995,0.548325,0.548325,17.959077,MBTA,0,0,0.0023,0.0
70.349213,10.72684,0.324844,0.324844,17.211874,gstlal,0,0,0.0015,0.0
76.482292,10.72684,0.417656,0.417656,17.272449,gstlal,0,0,0.0025,0.0
58.967274,11.379556,0.080534,0.977226,17.256145,spiir,0,0,0.0014,0.0
94.257309,21.829105,0.881719,0.881719,14.653946,gstlal,0,0,0.0015,0.0
94.257309,14.985749,0.719297,0.719297,15.884333,gstlal,0,0,0.0014,0.0
268.28207,2.952809,0.139755,0.393093,25.515846,pycbc,0,0,0.0056,0.0
302.79165,6.094958,0.354568,0.354568,24.667645,MBTA,0,0,0.0196,0.0
176.43205,176.43205,-0.278438,-0.278438,25.205949,gstlal,0,0,0.0023,0.0
176.43205,191.81351,-0.092813,-0.092813,25.247975,gstlal,0,0,0.0023,0.0
146.18364,169.21025,-0.850781,-0.850781,25.170285,gstlal,0,0,0.0014,0.0
269.47562,2.795698,0.248472,0.248472,25.364792,pycbc,0,0,0.008,0.0
2.657735,1.221622,0.007235,0.479931,10.036822,pycbc,1,1,0.997,0.9444
2.418963,1.327756,0.203372,0.0,9.69635,MBTA,1,1,0.9977,0.9965
3.285311,1.02476,0.232031,0.232031,9.724137,gstlal,1,1,0.9948,0.9235
1.775059,1.775059,0.049954,0.049954,9.935821,pycbc,1,1,0.9977,0.997
3.21737,1.040947,0.201094,0.201094,9.273349,gstlal,1,1,0.9948,0.9046
3.553115,0.962489,0.262969,0.262969,9.665972,gstlal,1,1,0.9943,0.9219
191.09603,4.059306,-0.089343,-0.089343,7.478771,MBTA,0,0,0.0237,0.0
149.27057,155.64136,0.603281,0.603281,7.08684,gstlal,0,0,0.0014,0.0
162.28406,131.68057,0.479531,0.479531,7.082988,gstlal,0,0,0.0014,0.0
149.27057,155.64136,0.572344,0.572344,7.086974,gstlal,0,0,0.0014,0.0
219.26145,4.764866,0.051326,-0.862803,15.925615,pycbc,0,0,0.0057,0.0
230.2623,2.885647,0.14518,0.14518,15.832509,pycbc,0,0,0.0149,0.0
238.34965,5.51973,0.139038,0.139038,16.766716,MBTA,0,0,0.0031,0.0
162.28406,162.28406,0.092813,0.092813,16.783559,gstlal,0,0,0.0014,0.0
176.43205,149.27057,0.092813,0.092813,16.781484,gstlal,0,0,0.0021,0.0
197.92119,37.583458,-0.510469,-0.510469,16.547746,gstlal,0,0,0.0119,0.0
71.55223,1.04585,0.787903,-0.771617,10.657815,pycbc,1,0,0.6524,0.0
45.651243,1.243896,0.455143,0.0,10.120597,MBTA,1,0,0.9977,0.0
29.236338,1.672167,0.190095,0.0,10.00532,pycbc,1,0,0.9778,0.0
162.95859,4.267651,0.128275,-0.658597,12.302412,pycbc,0,0,0.0015,0.0
137.30063,111.40851,0.355781,0.355781,12.00223,gstlal,0,0,0.0014,0.0
157.65443,3.531622,0.027751,0.027751,12.152415,MBTA,0,0,0.0034,0.0
153.89024,2.916753,-0.045325,-0.045325,12.072819,pycbc,0,0,0.0481,0.0
97.242424,91.227272,0.076065,-0.780682,11.63264,spiir,0,0,0.0014,0.0
176.43205,16.292215,0.409922,0.409922,12.168973,gstlal,0,0,0.002,0.0
137.30063,8.3477,0.023203,0.023203,11.863599,gstlal,0,0,0.0016,0.0
2.500585,1.178183,0.174417,-0.780882,13.460511,pycbc,1,1,0.9964,0.2533
2.477022,1.188205,-0.132888,0.0,13.428388,MBTA,1,1,0.9977,0.997
3.150834,0.972598,0.038672,0.038672,13.675026,gstlal,1,1,0.9977,0.9793
2.137542,1.358411,-0.163968,0.0,13.354578,pycbc,1,1,0.9977,0.9969
2.544969,1.162805,-0.06151,-0.030574,13.550816,spiir,1,1,0.9977,0.9962
3.234222,0.952485,0.054141,0.054141,13.702023,gstlal,1,1,0.9944,0.7913
3.183928,0.962489,0.007734,0.007734,12.732757,gstlal,1,1,0.9977,0.9862
64.506659,11.893376,0.087344,-0.334683,16.973955,pycbc,0,0,0.0014,0.0
70.400777,12.206336,0.143879,0.143879,17.364053,MBTA,0,0,0.0014,0.0
65.637016,10.905365,0.049247,0.049247,17.179975,pycbc,0,0,0.0053,0.0
59.519035,12.678712,-0.015469,-0.015469,16.992889,gstlal,0,0,0.0028,0.0
64.707939,12.678712,0.077344,0.077344,16.974751,gstlal,0,0,0.0014,0.0
77.186134,1.406248,-0.376084,0.016611,14.825329,spiir,0,0,0.7202,0.0
68.042992,2.461165,-0.428101,-0.467228,15.807217,spiir,0,0,0.0573,0.0
64.326859,10.521389,-0.150193,0.858553,17.234597,spiir,0,0,0.0014,0.0
70.349213,9.075457,-0.015469,-0.015469,16.687755,gstlal,0,0,0.0039,0.0
59.519035,7.678301,-0.293906,-0.293906,16.580278,gstlal,0,0,0.0014,0.0
17.972391,1.72476,0.027918,0.664005,39.135987,pycbc,1,0,0.7503,0.0
15.595984,1.890199,-0.105962,0.0,39.67428,MBTA,1,0,0.755,0.0
7.688844,3.239462,-0.886674,-0.886674,38.206289,pycbc,1,0,0.1032,0.0
21.602213,1.520269,0.208828,0.208828,39.014124,gstlal,1,0,0.7434,0.0
24.487854,1.398359,0.297773,0.297773,38.867262,gstlal,1,0,0.7094,0.0001
13.33213,2.103867,-0.221187,-0.795555,38.907038,spiir,1,0,0.6124,0.0
